chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
II,100,39.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,750.0,0.5439655172413793,0.09452653524797573,17.5
II,100,39.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,750.0,0.5439655172413793,0.09452653524797573,17.5
II,100,39.0,quarter_window,25,1.0,0.4,0.5714285714285715,2,5,3,750.0,0.5439655172413793,0.09452653524797573,17.5
II,100,4.0,full_window,100,0.36363636363636365,0.8,0.5000000000000001,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,4.0,half_window,50,0.36363636363636365,0.8,0.5000000000000001,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,4.0,quarter_window,25,0.2727272727272727,0.6,0.37499999999999994,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,40.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,750.0,0.5439655172413793,0.09452653524797573,17.5
II,100,40.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,750.0,0.5439655172413793,0.09452653524797573,17.5
II,100,40.0,quarter_window,25,1.0,0.4,0.5714285714285715,2,5,3,750.0,0.5439655172413793,0.09452653524797573,17.5
II,100,5.0,full_window,100,0.36363636363636365,0.8,0.5000000000000001,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,5.0,half_window,50,0.36363636363636365,0.8,0.5000000000000001,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,5.0,quarter_window,25,0.2727272727272727,0.6,0.37499999999999994,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,6.0,full_window,100,0.36363636363636365,0.8,0.5000000000000001,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,6.0,half_window,50,0.36363636363636365,0.8,0.5000000000000001,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,6.0,quarter_window,25,0.2727272727272727,0.6,0.37499999999999994,11,5,6,335.0,0.7968890554722639,0.5936137046897524,23.75
II,100,7.0,full_window,100,0.4,0.8,0.5333333333333333,10,5,5,335.0,0.718103448275862,0.436899626564641,23.75
II,100,7.0,half_window,50,0.4,0.8,0.5333333333333333,10,5,5,335.0,0.718103448275862,0.436899626564641,23.75
II,100,7.0,quarter_window,25,0.3,0.6,0.4,10,5,5,335.0,0.718103448275862,0.436899626564641,23.75
II,100,8.0,full_window,100,0.3333333333333333,0.6,0.42857142857142855,9,5,4,335.0,0.718103448275862,0.436899626564641,18.333333333333332
II,100,8.0,half_window,50,0.3333333333333333,0.6,0.42857142857142855,9,5,4,335.0,0.718103448275862,0.436899626564641,18.333333333333332
II,100,8.0,quarter_window,25,0.3333333333333333,0.6,0.42857142857142855,9,5,4,335.0,0.718103448275862,0.436899626564641,18.333333333333332
II,100,9.0,full_window,100,0.375,0.6,0.4615384615384615,8,5,3,400.0,0.6730759620189906,0.3477441154411701,18.333333333333332
II,100,9.0,half_window,50,0.375,0.6,0.4615384615384615,8,5,3,400.0,0.6730759620189906,0.3477441154411701,18.333333333333332
II,100,9.0,quarter_window,25,0.375,0.6,0.4615384615384615,8,5,3,400.0,0.6730759620189906,0.3477441154411701,18.333333333333332
III,100,0.0,full_window,100,0.5,1.0,0.6666666666666666,14,5,9,320.0,0.8534732633683159,0.707654763560608,22.0
III,100,0.0,half_window,50,0.35714285714285715,1.0,0.5263157894736842,14,5,9,320.0,0.8534732633683159,0.707654763560608,22.0
III,100,0.0,quarter_window,25,0.14285714285714285,0.4,0.21052631578947364,14,5,9,320.0,0.8534732633683159,0.707654763560608,22.0
III,100,1.0,full_window,100,0.46153846153846156,1.0,0.631578947368421,13,5,8,320.0,0.856471764117941,0.7136002382907064,22.0
III,100,1.0,half_window,50,0.38461538461538464,1.0,0.5555555555555556,13,5,8,320.0,0.856471764117941,0.7136002382907064,22.0
III,100,1.0,quarter_window,25,0.15384615384615385,0.4,0.2222222222222222,13,5,8,320.0,0.856471764117941,0.7136002382907064,22.0
III,100,10.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,10.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,10.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,11.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,11.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,11.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,12.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,12.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,12.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,13.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,13.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,13.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,14.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,14.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,14.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,15.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,15.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,15.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,16.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,16.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,16.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,17.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,17.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,17.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,18.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,18.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,18.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,19.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,19.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,19.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,2.0,full_window,100,0.4444444444444444,0.8,0.5714285714285714,9,5,4,350.0,0.7101699150424787,0.4187445775896033,27.5
III,100,2.0,half_window,50,0.4444444444444444,0.8,0.5714285714285714,9,5,4,350.0,0.7101699150424787,0.4187445775896033,27.5
III,100,2.0,quarter_window,25,0.1111111111111111,0.2,0.14285714285714285,9,5,4,350.0,0.7101699150424787,0.4187445775896033,27.5
III,100,20.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,20.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,20.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,21.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,21.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,21.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,22.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,22.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,22.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,23.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,23.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,23.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,24.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,24.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,24.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,25.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,25.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,25.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,26.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,26.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,26.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,27.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,27.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,27.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,28.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,28.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,28.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,29.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,29.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,29.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,3.0,full_window,100,0.5,0.8,0.6153846153846154,8,5,3,350.0,0.7101699150424787,0.4187445775896033,27.5
III,100,3.0,half_window,50,0.5,0.8,0.6153846153846154,8,5,3,350.0,0.7101699150424787,0.4187445775896033,27.5
III,100,3.0,quarter_window,25,0.125,0.2,0.15384615384615385,8,5,3,350.0,0.7101699150424787,0.4187445775896033,27.5
III,100,30.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,30.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,30.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,31.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,31.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,31.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,32.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,32.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,32.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,33.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,33.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,33.0,quarter_window,25,0.0,0.0,0.0,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,34.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,34.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,34.0,quarter_window,25,0.0,0.0,0.0,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,35.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,35.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,35.0,quarter_window,25,0.0,0.0,0.0,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,36.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,36.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,36.0,quarter_window,25,0.0,0.0,0.0,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,37.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,37.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,37.0,quarter_window,25,0.0,0.0,0.0,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,38.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,38.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,38.0,quarter_window,25,0.0,0.0,0.0,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,39.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,39.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,39.0,quarter_window,25,0.0,0.0,0.0,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,4.0,full_window,100,0.5714285714285714,0.8,0.6666666666666666,7,5,2,450.0,0.6651424287856071,0.3275088301673037,27.5
III,100,4.0,half_window,50,0.5714285714285714,0.8,0.6666666666666666,7,5,2,450.0,0.6651424287856071,0.3275088301673037,27.5
III,100,4.0,quarter_window,25,0.14285714285714285,0.2,0.16666666666666666,7,5,2,450.0,0.6651424287856071,0.3275088301673037,27.5
III,100,40.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,40.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,40.0,quarter_window,25,0.0,0.0,0.0,2,5,3,850.0,0.5515742128935532,0.09609551868781531,30.0
III,100,5.0,full_window,100,0.8,0.8,0.8000000000000002,5,5,0,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,5.0,half_window,50,0.8,0.8,0.8000000000000002,5,5,0,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,5.0,quarter_window,25,0.2,0.2,0.20000000000000004,5,5,0,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,6.0,full_window,100,0.8,0.8,0.8000000000000002,5,5,0,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,6.0,half_window,50,0.8,0.8,0.8000000000000002,5,5,0,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,6.0,quarter_window,25,0.2,0.2,0.20000000000000004,5,5,0,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,7.0,full_window,100,1.0,0.8,0.888888888888889,4,5,1,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,7.0,half_window,50,1.0,0.8,0.888888888888889,4,5,1,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,7.0,quarter_window,25,0.25,0.2,0.22222222222222224,4,5,1,700.0,0.5515742128935532,0.09609551868781531,27.5
III,100,8.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,8.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,8.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,9.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,9.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,9.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
IV,100,0.0,full_window,100,0.5,1.0,0.6666666666666666,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,0.0,half_window,50,0.42857142857142855,0.8571428571428571,0.5714285714285714,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,0.0,quarter_window,25,0.42857142857142855,0.8571428571428571,0.5714285714285714,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,1.0,full_window,100,0.5,1.0,0.6666666666666666,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,1.0,half_window,50,0.42857142857142855,0.8571428571428571,0.5714285714285714,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,1.0,quarter_window,25,0.42857142857142855,0.8571428571428571,0.5714285714285714,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,10.0,full_window,100,0.5,0.8571428571428571,0.631578947368421,8,7,1,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,10.0,half_window,50,0.5,0.5714285714285714,0.5333333333333333,8,7,1,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,10.0,quarter_window,25,0.5,0.5714285714285714,0.5333333333333333,8,7,1,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,11.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,11.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,11.0,quarter_window,25,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,12.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,12.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,12.0,quarter_window,25,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,13.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,13.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,13.0,quarter_window,25,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,14.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,14.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,14.0,quarter_window,25,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,15.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,15.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,15.0,quarter_window,25,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,16.0,full_window,100,0.8,0.8571428571428571,0.8275862068965518,5,7,2,160.0,0.8730434782608696,0.42441421530985196,10.0
IV,100,16.0,half_window,50,0.8,0.5714285714285714,0.6666666666666666,5,7,2,160.0,0.8730434782608696,0.42441421530985196,10.0
IV,100,16.0,quarter_window,25,0.8,0.5714285714285714,0.6666666666666666,5,7,2,160.0,0.8730434782608696,0.42441421530985196,10.0
IV,100,17.0,full_window,100,1.0,0.8571428571428571,0.923076923076923,4,7,3,160.0,0.9900499750124937,0.901754215005231,10.0
IV,100,17.0,half_window,50,1.0,0.5714285714285714,0.7272727272727273,4,7,3,160.0,0.9900499750124937,0.901754215005231,10.0
IV,100,17.0,quarter_window,25,1.0,0.5714285714285714,0.7272727272727273,4,7,3,160.0,0.9900499750124937,0.901754215005231,10.0
IV,100,18.0,full_window,100,1.0,0.8571428571428571,0.923076923076923,4,7,3,160.0,0.9900499750124937,0.901754215005231,10.0
